"Brain.ID","Ammon's horn_RG_AB1-42","Anterior group of the dorsal thalamus_RG_AB1-42","Basic cell groups and regions_RG_AB1-42","Basolateral amygdalar nucleus_RG_AB1-42","Basomedial amygdalar nucleus_RG_AB1-42","Brain stem_RG_AB1-42","Caudoputamen_RG_AB1-42","Cerebellar cortex_RG_AB1-42","Cerebellar nuclei_RG_AB1-42","Cerebellum_RG_AB1-42","Cerebral cortex_RG_AB1-42","Cerebral nuclei_RG_AB1-42","Cerebrum_RG_AB1-42","Claustrum_RG_AB1-42","Cortex_RG_AB1-42","Cortical plate_RG_AB1-42","Cortical subplate_RG_AB1-42","Dentate gyrus_RG_AB1-42","Dentate gyrus, granule cell layer_RG_AB1-42","Dentate gyrus, molecular layer_RG_AB1-42","Dentate gyrus, polymorph layer_RG_AB1-42","Endopiriform nucleus_RG_AB1-42","Entorhinal area_RG_AB1-42","Epithalamus_RG_AB1-42","Fasciola cinerea_RG_AB1-42","fiber tracts_RG_AB1-42","Fundus of striatum_RG_AB1-42","Geniculate group, dorsal thalamus_RG_AB1-42","Geniculate group, ventral thalamus_RG_AB1-42","Hindbrain_RG_AB1-42","Hippo_RG_AB1-42","Hippocampal formation_RG_AB1-42","Hippocampal region_RG_AB1-42","Hypothalamus_RG_AB1-42","Induseum griseum_RG_AB1-42","Interbrain_RG_AB1-42","Intralaminar nuclei of the dorsal thalamus_RG_AB1-42","Isocortex_RG_AB1-42","Lateral amygdalar nucleus_RG_AB1-42","Lateral group of the dorsal thalamus_RG_AB1-42","Lateral septal complex_RG_AB1-42","Medial group of the dorsal thalamus_RG_AB1-42","Medulla_RG_AB1-42","Medulla, behavioral state related_RG_AB1-42","Medulla, motor related_RG_AB1-42","Medulla, sensory related_RG_AB1-42","Mid_Hind_Medulla_RG_AB1-42","Midbrain_RG_AB1-42","Midbrain, behavioral state related_RG_AB1-42","Midbrain, motor related_RG_AB1-42","Midbrain, sensory related_RG_AB1-42","Midline group of the dorsal thalamus_RG_AB1-42","Nucleus accumbens_RG_AB1-42","Olfactory areas_RG_AB1-42","Olfactory tubercle_RG_AB1-42","Pallidum_RG_AB1-42","Parasubiculum_RG_AB1-42","Peripeduncular nucleus_RG_AB1-42","Pons_RG_AB1-42","Pons, behavioral state related_RG_AB1-42","Pons, motor related_RG_AB1-42","Pons, sensory related_RG_AB1-42","Posterior amygdalar nucleus_RG_AB1-42","Postsubiculum_RG_AB1-42","Presubiculum_RG_AB1-42","Reticular nucleus of the thalamus_RG_AB1-42","Retrohippocampal region_RG_AB1-42","root_RG_AB1-42","Striatum_RG_AB1-42","Striatum-like amygdalar nuclei_RG_AB1-42","Striatum dorsal region_RG_AB1-42","Striatum ventral region_RG_AB1-42","Striatum_Pallidum_RG_AB1-42","Subiculum_RG_AB1-42","Subparafascicular area_RG_AB1-42","Subparafascicular nucleus_RG_AB1-42","Thalamus_RG_AB1-42","Thalamus, polymodal association cortex related_RG_AB1-42","Thalamus, sensory-motor cortex related_RG_AB1-42","Ventral group of the dorsal thalamus_RG_AB1-42","ventricular systems_RG_AB1-42","Ammon's horn_NL_AB1-42","Anterior group of the dorsal thalamus_NL_AB1-42","Basic cell groups and regions_NL_AB1-42","Basolateral amygdalar nucleus_NL_AB1-42","Basomedial amygdalar nucleus_NL_AB1-42","Brain stem_NL_AB1-42","Caudoputamen_NL_AB1-42","Cerebellar cortex_NL_AB1-42","Cerebellar nuclei_NL_AB1-42","Cerebellum_NL_AB1-42","Cerebral cortex_NL_AB1-42","Cerebral nuclei_NL_AB1-42","Cerebrum_NL_AB1-42","Claustrum_NL_AB1-42","Cortex_NL_AB1-42","Cortical plate_NL_AB1-42","Cortical subplate_NL_AB1-42","Dentate gyrus_NL_AB1-42","Dentate gyrus, granule cell layer_NL_AB1-42","Dentate gyrus, molecular layer_NL_AB1-42","Dentate gyrus, polymorph layer_NL_AB1-42","Endopiriform nucleus_NL_AB1-42","Entorhinal area_NL_AB1-42","Epithalamus_NL_AB1-42","Fasciola cinerea_NL_AB1-42","fiber tracts_NL_AB1-42","Fundus of striatum_NL_AB1-42","Geniculate group, dorsal thalamus_NL_AB1-42","Geniculate group, ventral thalamus_NL_AB1-42","Hindbrain_NL_AB1-42","Hippo_NL_AB1-42","Hippocampal formation_NL_AB1-42","Hippocampal region_NL_AB1-42","Hypothalamus_NL_AB1-42","Induseum griseum_NL_AB1-42","Interbrain_NL_AB1-42","Intralaminar nuclei of the dorsal thalamus_NL_AB1-42","Isocortex_NL_AB1-42","Lateral amygdalar nucleus_NL_AB1-42","Lateral group of the dorsal thalamus_NL_AB1-42","Lateral septal complex_NL_AB1-42","Medial group of the dorsal thalamus_NL_AB1-42","Medulla_NL_AB1-42","Medulla, behavioral state related_NL_AB1-42","Medulla, motor related_NL_AB1-42","Medulla, sensory related_NL_AB1-42","Mid_Hind_Medulla_NL_AB1-42","Midbrain_NL_AB1-42","Midbrain, behavioral state related_NL_AB1-42","Midbrain, motor related_NL_AB1-42","Midbrain, sensory related_NL_AB1-42","Midline group of the dorsal thalamus_NL_AB1-42","Nucleus accumbens_NL_AB1-42","Olfactory areas_NL_AB1-42","Olfactory tubercle_NL_AB1-42","Pallidum_NL_AB1-42","Parasubiculum_NL_AB1-42","Peripeduncular nucleus_NL_AB1-42","Pons_NL_AB1-42","Pons, behavioral state related_NL_AB1-42","Pons, motor related_NL_AB1-42","Pons, sensory related_NL_AB1-42","Posterior amygdalar nucleus_NL_AB1-42","Postsubiculum_NL_AB1-42","Presubiculum_NL_AB1-42","Reticular nucleus of the thalamus_NL_AB1-42","Retrohippocampal region_NL_AB1-42","root_NL_AB1-42","Striatum_NL_AB1-42","Striatum-like amygdalar nuclei_NL_AB1-42","Striatum dorsal region_NL_AB1-42","Striatum ventral region_NL_AB1-42","Striatum_Pallidum_NL_AB1-42","Subiculum_NL_AB1-42","Subparafascicular area_NL_AB1-42","Subparafascicular nucleus_NL_AB1-42","Thalamus_NL_AB1-42","Thalamus, polymodal association cortex related_NL_AB1-42","Thalamus, sensory-motor cortex related_NL_AB1-42","Ventral group of the dorsal thalamus_NL_AB1-42","ventricular systems_NL_AB1-42"
"1-1-18-16_16",0.0278349704549535,0.0212073094101863,0,0.0459644637239834,0.0379656160458453,0,0.00727873956520041,0,0,0,0,0,0,0.0211331183786274,0.0193557659127702,0,0.0310170680900205,0,0.00573458794792794,0.00553195951968958,0.00567783541286976,0.0224534137917948,0.0128312378515366,0.000897739329143883,0.00494505494505494,0.0105897286794219,0.0144694533762058,0.0513600897378796,0.022284289276808,0,0.0203745101362721,0.0127447005023541,0,0.00460017076687071,0.00473559589581689,0,0.0438205095702877,0.018594616214255,0.00746655768112297,0.0788642190205001,0.0251670699654359,0.0384815392615705,0,0,0,0,0.0170884183574635,0.0146871086158497,0.00733605322034906,0.0166577850869202,0.012215168580814,0.00203280139392096,0.0109232442215293,0.030441300185909,0.0216444298063001,0.0118889685566397,0.00495971419884463,0,0.0240339576820565,0.0241612236922905,0.0498706443528175,0.0160575518998458,0.0495108804152525,0.0146830116183332,0.00959714679419632,0.0313184046931092,0,0.172413793103448,0.0160468031759298,0.0138668631628409,0,0,0.0114247331672993,0.0532070240784733,0,0.0213991504698159,0.0430583570574713,0,0,0.0928760049508405,0.00354857012034281,0.0251608500212216,0.0203734660537214,0,0.0481448316700126,0.0332818789041649,0,0.0072260763637713,0,0,0,0,0,0,0.0219172787011983,0.0198107708027384,0,0.0304208625522062,0,0.00591704825974711,0.00321310334647745,0.00839845379459941,0.0217833189703623,0.0141507966780661,0.000946171446266063,0,0.00948197099697055,0.0223676410233025,0.0531307851464663,0.0275528590653012,0,0.0214287779324855,0.0192726422054669,0,0.00750357358165776,0.00313066403031801,0,0.0348376246346054,0.0191051637705844,0.00569463505434354,0.0698260710037461,0.0225637527238462,0.0298501430672982,0,0,0,0,0.0185707422123488,0.0158846309304703,0.00736271787403783,0.0183376203330543,0.0114387377472643,0.00846334558159147,0.0107603188951876,0.0317796572799351,0.0188142835920455,0.00971844943165258,0.00496488711017141,0,0.0260171725515621,0.0252931809369597,0.0593561133452082,0.0169068939815447,0.0565329883570505,0.0134411909448819,0.0092002944094211,0.0465360454951017,0,0.0129310344827586,0.0124773031154964,0.0104951145368143,0,0,0.0107437518274399,0.067010056280267,0,0.0174166440769856,0.0460875153406539,0,0,0.109611536654917,0.00247502998103328
"1-1-20-16_17",0.0312810698028483,0.0463201499161653,0,0.112767901061064,0.0776559656153603,0,0.0242459643783003,0,0,0,0,0,0,0.179788639365918,0.0520708599420357,0,0.103436135249594,0,0.0267036118181525,0.0132997861887234,0.0370216363812771,0.137647300038848,0.0633791200699074,0.00212935360231081,0.00699513381995134,0.025483390962714,0.0237525818023698,0.034506317267197,0.0425153955471341,0,0.0396825261119391,0.0326378517346173,0,0.00830875763272336,0.00960827790096083,0,0.104680308716278,0.047900349593642,0.0571886691608765,0.11312309124035,0.0366100772585045,0.0835129161103755,0,0,0,0,0.020090092736101,0.0197108598524319,0.010783585279091,0.021838118642037,0.00917282964570746,0.00945902639223429,0,0.0953500747791304,0.037628982350832,0.00889390758495955,0.0112478332180307,0,0.0216256153110249,0.0381379538646621,0.0238767237460221,0.000476782993964625,0.0271789841376175,0.0130303456026974,0.00596523402451169,0.0447495886500453,0,0,0.0288171368744016,0.0456566315880219,0,0,0.0248871155794135,0.0856133772264492,0,0.0418660865361373,0.0674252726578365,0,0,0.115824234245287,0.0080145095794255,0.0317483788419914,0.044614923399774,0,0.0839238849375488,0.0533948945058224,0,0.0288074280264491,0,0,0,0,0,0,0.203594530418407,0.0515576479354128,0,0.0851454136855244,0,0.0162174224077392,0.00946258197280803,0.051003998918442,0.117609688505155,0.0686846841324405,0.00743151519370671,0.00345773220460236,0.020987673223099,0.0497863072244596,0.0548794581394648,0.0322075460034206,0,0.0399874083130151,0.0270080606195403,0,0.0107105039318138,0,0,0.0898407643312102,0.0487865745465181,0.0248467327917061,0.11764617904175,0.0268462782444634,0.0822271222413563,0,0,0,0,0.0192793521840659,0.0173862037124419,0.00944111146195137,0.0209594347983283,0.00627853265268679,0.00651913808719767,0,0.0962119076943272,0.0441685013611641,0.0129569657227233,0.0124656156767583,0,0.0263775854858944,0.0377121612810471,0.0370183311530246,0.000977177756348441,0.0258884161323186,0.0153366969636254,0.00504124196959219,0.0533010676156584,0,0,0.0221742181783793,0.0296883228365392,0,0,0.0260333708710426,0.0798656698786641,0,0.0420145288951534,0.0701860841423948,0,0,0.129046946031006,0.00363303956497281
"1-10-14-15_07",0.0250131791198753,0.0125239622219395,0,0.045238838588823,0.0388458125988504,0,0.00656028536790162,0,0,0,0,0,0,0.0123703400640177,0.0214968146933215,0,0.03229428131736,0,0.00882725639134886,0.0104511644147242,0.0132054913924602,0.0338007893216339,0.0207630612397871,0.00391150442477876,0,0.0130042751589585,0.00851606777246966,0.0463723715359978,0.0244515350405872,0,0.0236162557537021,0.0294544248466637,0,0.00548407921592665,0,0,0.0836057469981343,0.020652651506592,0.006514385236293,0.0767080089078171,0.0238682258340587,0.0488704387793668,0,0,0,0,0.0130948099321832,0.0150784243850634,0.00086848635235732,0.0176278850780478,0.0065367966773719,0.003127796340232,0.00894643908181283,0.0285098023700304,0.0177322584461458,0.00506866114078507,0.000893889998948365,0,0.00335126124699631,0.00578168617801856,0.000133780206162339,0.0027104413128318,0.0411490084111428,0.00913333779951319,0.00809453163634471,0.023839347044325,0,0,0.0149601300942898,0.0291621383018393,0,0,0.0103145609795962,0.0742344651814093,0,0.0318786307551971,0.0413684310924451,0,0,0.0694558519825456,0.00831109377300923,0.0238742289423667,0.0115479769199306,0,0.0529310267051606,0.029848434859309,0,0.00643906009277275,0,0,0,0,0,0,0.0146754675467547,0.0213501370046613,0,0.0310734665530647,0,0.0116708914237431,0.00958378297157376,0.0159296546450873,0.0287881470183705,0.0240254867629441,5.799342741156e-05,0.002330743618202,0.0136562085533052,0.0082649049134726,0.0627666845226001,0.00992129660508237,0,0.0238214088913471,0.0253820439350525,0,0.00408622132329916,0.00416006339144216,0,0.0484694911818366,0.0205562831682005,0.00516663640415312,0.0619218665564703,0.0225144604589418,0.0518948056190787,0,0,0,0,0.0125957508788888,0.0141389621541535,0.00082837984574224,0.0166968476761925,0.00558967922516439,0.00802640398435445,0.00852193350097793,0.0278012644147964,0.0159770989778971,0.00471384721687019,0.000653473973253772,0,0.00527287567456198,0.00561266580769552,0.0039910271467774,0.00158572844400396,0.0344882644100271,0.00792566559948275,0.00733860389265076,0.0279522379167391,0,0,0.0118872837685658,0.0177734221399491,0,0,0.00922761369188062,0.0753807184057131,0,0.0420503376304481,0.0433807932928321,0,0,0.0965842401575586,0.00513274745758791
"1-10-14-15_14",0.0255881789689527,0.0636376217725388,0,0.0600006639077611,0.0277850433955534,0,0.0193344558834648,0,0,0,0,0,0,0.0295449644166487,0.0220001129934614,0,0.0387549219066244,0,0.0262005640337712,0.0193822890328289,0.0330031590572483,0.0357491104976446,0.0341727872005352,0,0,0.0180260774725838,0.026514793458739,0.094017570105357,0.027734375,0,0.0334927757620588,0.0167496678153594,0,0.0071164803186794,0.00400600901352028,0,0.0689551422319475,0.020921919685654,0.0217945176044449,0.110207303339245,0.0383087011843007,0.0591940597363591,0,0,0,0,0.0237955992580366,0.0229868422819443,0.00305240129180123,0.0268819778042343,0.00438479286087974,0.00305848910638145,0.0171169548926857,0.031642807672902,0.0211570563967555,0.0114232177632196,0.00257742502966084,0.0323722812341932,0.0342705314009662,0,0.0370406808008264,0,0.028084302614574,0.0115677041929106,0.00386799843321582,0.0562659067010074,0,0,0.0255161107683987,0.0287087227381844,0,0,0.0199717607755338,0.0879101005058259,0,0.0148333750939614,0.0733630761030179,0,0,0.0999423740695194,0.00777515738379132,0.0252134681608135,0.0803065273022669,0,0.0523350680196576,0.0244778263211443,0,0.0211315626295788,0,0,0,0,0,0,0.0278119887502068,0.0211567178507634,0,0.0325412177197318,0,0.0215933212878172,0.0108892510626549,0.0499426617316844,0.0262974254868961,0.0372012861316356,0.000335367898584747,0,0.0160022796470101,0.0253874538745387,0.10753808923894,0.0746743127843919,0,0.0330967411212145,0.0219240890524854,0,0.00897333153944698,0.00245022970903522,0,0.0775022884533992,0.0203103123343493,0.00800771374481145,0.103320792972438,0.0330221978194368,0.073246419610809,0,0,0,0,0.0248315609883234,0.0226931423348995,0.00215258663278989,0.0267978810845096,0.00371390747432824,0.00435931417902361,0.0163820486492653,0.0325041220574547,0.0183485077441384,0.0104359590896448,0.00302100316486046,0.0282736156351792,0.0488440011935224,0,0.0764866456136595,0,0.0232660933858394,0.0139767577511554,0.0041871848553652,0.0591034157761124,0,0,0.0150735910684481,0.0246276407364815,0,0,0.0194350392844298,0.0811383590675144,0,0.0134416814321501,0.0805503718209628,0,0,0.123643574579931,0.00529872175988886
"1-11-09-15_16",0.0290516244938055,0.0338896732228389,0,0.0463723498398375,0.0295552515422937,0,0.0167160810344959,0,0,0,0,0,0,0.0361635929115751,0.0209856639039994,0,0.0331985457452918,0,0.0232763918696728,0.0228896423133035,0.0619852176793813,0.031930902976917,0.0217027870026738,0.0106429982326645,0,0.0163528943558814,0.0229253731343284,0.0727748425116846,0.0218301318414773,0,0.0355673703793302,0.0275569725473827,0,0.00364722389231807,0.000806126561870214,0,0.07153822810118,0.0200829580582038,0.0132967352983091,0.0737264511704339,0.0313859019256724,0.058557642588644,0,0,0,0,0.0185119451005153,0.0195611354016593,0,0.0223624848292771,0.0087225835515387,0.0086174597227426,0.0236254603526383,0.0319905359703819,0.0171316751381487,0.0088987707972763,0.00321865195282917,0.011417387049421,0.0145912999563017,0.0282802208123519,0.01746821865232,0.00187161490882287,0.0305538602380226,0.0119023602985677,0.0168634532573969,0.0122311012205813,0,0,0.0171029514786736,0.0276800165959489,0,0,0.0177967710811491,0.0938713652291484,0.00753924113212211,0.0254811871352291,0.0472666818492371,0,0,0.062790560073031,0.0151827993120432,0.0289315315644483,0.0399876150853954,0,0.0425270683056998,0.0269695984046838,0,0.0167105170665087,0,0,0,0,0,0,0.0416198299466782,0.0214696078453776,0,0.02938813270402,0,0.0357493246603142,0.0158394650471849,0.0873644611639743,0.027572410381062,0.0197763079714205,0.0182524970085497,0,0.0143760395404422,0.0180394018514123,0.0949516425960018,0.0440164080613519,0,0.0342495010551034,0.0295018243234532,0,0.00709731462315419,0,0,0.0763529691298229,0.0207654526698461,0.0028742113640904,0.0649559498122878,0.0288845082524623,0.0582790494904374,0,0,0,0,0.018771240647872,0.0194038285783795,0.000505015324602954,0.0234538826742161,0.00966000400147151,0.0123157364243417,0.0230638339847844,0.030148185245357,0.0152497493788955,0.00858767018747023,0.00297541368690296,0.00137320720170888,0.0164791617586717,0.0279294950551656,0.0216677216814084,0,0.0282100837486861,0.00479574987436284,0.0166838107852946,0.0236980499837111,0,0,0.0158981274044502,0.0206406345501771,0,0,0.0171017803573819,0.0880022824990711,0,0.0118368291178285,0.0512993149829715,0,0,0.0759733379826456,0.0156891938885889
"1-11-09-15_18",0.0365313913940994,0.0112821991452316,0,0.0668300880706587,0.0548886070524737,0,0.0101029469767816,0,0,0,0,0,0,0.0366905378637818,0.0187333343259698,0,0.0426972375347121,0,0.0133662441111834,0.0167840601465173,0.0198650674662669,0.0384467251732549,0.0202717484540431,0,0.00806451612903226,0.0154660606001234,0.011158583345071,0.0646752597240219,0.0276984298969681,0,0.0311692172381955,0.022663100014861,0,0.00413406903747164,0.00800228636753358,0,0.0658612475461099,0.0169150259107585,0.0134520144558961,0.0658940539193352,0.0245724579861311,0.0400459099874011,0,0,0,0,0.0204248690216031,0.0195132171305079,0.000329418887276418,0.0222178245677616,0.0131963596527507,0.00978072853072853,0.00966550596180226,0.0330706198509172,0.0160913622722535,0.00578246523145268,0.00786603609690184,0,0.0276566481507149,0,0.0251990195879839,0,0.0392092411720511,0.00599524766953025,0.0143330360555485,0.029227333518383,0,0,0.0213457163805907,0.0279670428499057,0,0,0.0125463977337848,0.0682027314192656,0,0.0363290537327627,0.0435675255019927,0,0,0.070716208323811,0.0190886699507389,0.0382257371650126,0.00799599673417788,0,0.0748694293778871,0.0528439224700403,0,0.0103530884122657,0,0,0,0,0,0,0.0309508544646608,0.0196132328627384,0,0.0431147733653708,0,0.0164878520611406,0.0104249375479766,0.0222652381381111,0.0390791091815244,0.0219569876067161,0,0.00428784489187174,0.0128457674098224,0.0119898760368749,0.0676853712978489,0.0298313241179504,0,0.0341836030076923,0.015919250941603,0,0.0062064456669833,0,0,0.0584610350657141,0.0178160043149157,0.0112413451236868,0.0651571903175776,0.0268193486487022,0.0373500856653341,0,0,0,0,0.0204917752379535,0.0189541357210708,8.80506059271961e-05,0.0218195224105232,0.013971419996768,0.0125647897042541,0.00935459586027646,0.0320722509484976,0.0140538337898716,0.00622755549120074,0.00896839819687994,0,0.0314971294926692,0,0.0354111429435735,0.000242743697333287,0.0387170481953201,0.0123575827938369,0.00793120890237734,0.0369105214638434,0,0,0.0146140062207787,0.0200898408594755,0,0,0.0120578365372351,0.0976711400669299,0,0.0266360505166475,0.0472209308666651,0,0,0.0854106930820741,0.00388049972840847
"1-11-09-15_20",0.0121774871555348,0.00272934040940106,0,0.0174224265309473,0.00646768760634788,0,0.00134818758521653,0,0,0,0,0,0,0.00816978953911731,0.0063216502125826,0,0.00945902873198392,0,0.00457597498160412,0.0027565066545823,0.00288493794028849,0.00696237571140687,0.00817311987783978,0,0.00655444659615671,0.00481262937092413,0,0.0098705964801453,0.00764177939646202,0,0.0113605669391964,0.018659957153159,0,0.00256804981666296,0.0125786163522013,0,0.0137571946634727,0.00604297602770443,0.00358012844172141,0.010547439830268,0.0183442495420211,0.0131116242831774,0,0,0,0,0.00483096441896091,0.00501502244479292,3.85820331188172e-05,0.00565322613818667,0.00461786724620806,0.000738168794597698,0.00435981642878195,0.00794538652458283,0.000683801391416762,0.00074207100368339,0.000608612692041978,0,0.00421089449400269,0.0027590387421533,0,0.00651468677350635,0.0228287440150306,0.00443004289158135,0,0.00458817172871327,0,0,0.00611536295956457,0.00510451441315399,0,0,0.00283523244725222,0.0370222849037356,0,0.00604266863978296,0.0100884997887194,0,0,0.02139275522046,0.00446571733731935,0.0132846725013471,0.00359453630481668,0,0.0190784621797544,0.00639685173039083,0,0.00128879676870748,0,0,0,0,0,0,0.0142172865118833,0.00636531430798781,0,0.0104489429889187,0,0.00235660156490666,0.00306260589948533,0.00491453345026724,0.00879639757893969,0.00702525827718899,0,0.00107493857493857,0.00401521156350103,0.00071392146863845,0.00664336012589516,0.00676713209299004,0,0.0120497143810211,0.0136525116702092,0,0.00336183921899314,0.00101781170483461,0,0.0178798829805541,0.00600172611932377,0.0035526129872227,0.0139432598745438,0.0144735433227859,0.0133602274588029,0.0447857720291027,0,0,0.0447857720291027,0.00699895430579493,0.00452956484651675,0.000227389766122938,0.00555575626716084,0.00402804435913841,0.00154676382634998,0.00561189545082963,0.00608780839479185,0.000410249731384104,0.00162928099339075,0.00164422173504541,0,0.0163449168694159,0.0119244707662724,0.000646902674607955,0.0163763461955456,0.0163208758532135,0.00825962716015784,0.000544514021236047,0.00394765394181175,0,0,0.00356549399420785,0.00515145936483636,0,0,0.00289844507555497,0.0463116818670536,0,0.00979176681932039,0.010320905543136,0,0,0.01991792428829,0.00246180516654775
"1-11-15-15_05",0.0291810216052067,0.0381184604463101,0,0.0570919881305638,0.0318007381877735,0,0.011410982493898,0,0,0,0,0,0,0.0166477891992392,0.028166849646733,0,0.0299735126450756,0,0.00974985102633347,0.00613332492431887,0.0144497484195588,0.0254728045741094,0.0398682862858839,0.00581021741458713,0,0.0164233715366042,0.0256040389469888,0.0695593111990092,0,0,0.0316029538283412,0.0251138866008842,0,0.00159064117026897,0.00424178154825027,0,0.0427229334277859,0.0280475633158896,0,0.0281712143303478,0.0201111237675767,0.053251955967198,0,0,0,0,0.022520684217118,0.022520684217118,0.000253914515446466,0.0251002043721158,0.00514262838607692,0.00617936963712995,0.0123164284315645,0.0200343192071878,0.0101759548481344,0.00712701713075297,0,0.0112306232204998,0,0,0,0,0.0375006519584833,0.0265379975874548,0,0.0432970339392434,0,0,0.0233686427434594,0.019063462785286,0,0,0.012177822579514,0.112502829548027,0,0.0102858183142181,0.0421296131671739,0,0,0.0611368888567921,0.0129208495526873,0.0334999012323954,0.0382764897408069,0,0.0412490073567972,0.0252352041525699,0,0.0107375872643048,0,0,0,0,0,0,0.0282325029655991,0.0285779483103178,0,0.0282379097109339,0,0.00554058101227913,0.00503982337405084,0.037556467566211,0.0223203158819903,0.0285465016643904,7.27290358554147e-05,0.0307656450297168,0.0159242872623864,0.0183996372574756,0.0895427435387674,0,0,0.0340104004959005,0.0339895566438556,0,0.00169883887588477,0.0067476383265857,0,0.0434277993348115,0.0286003548784741,0,0.0196892294593444,0.0326653123941975,0.0511831838401517,0,0,0,0,0.0205761691142978,0.0205761691142978,0.000877158008053905,0.0236727819875245,0.00156565178447893,0.00679993445846305,0.0127932178683085,0.0193647789648709,0.0097508956861301,0.0063563044752393,0,0.0152303471762369,0,0,0,0,0.038644267032375,0.00120627261761158,0,0.0393057756013251,0,0,0.0194136094380009,0.0169765335375249,0,0,0.0124581818547791,0.115717094024431,0,0.0177741318020235,0.0438965514764065,0,0,0.0679719212006107,0.0049052528227786
"1-11-15-15_13",0.0396020762068785,0.0221611851579751,0,0.0456143612975202,0.037061717426,0,0.00690220266300494,0,0,0,0,0,0,0.0214817737877966,0.0133482865559632,0,0.0345436697728472,0,0.0846318181047492,0.0507022356555021,0.121997680967368,0.0288774578573496,0.107241070941251,0.0286948786376922,0,0.015659624759935,0.00773500773500773,0.0762094401955016,0.0211915793401536,0,0.056564350449792,0.0893880389429764,0,0.00753115027507145,0,0,0.0483776481800456,0.0113525185427224,0.0115485943195352,0.0504353128493513,0.0406083333011505,0.0542408439283137,0,0,0,0,0.0182920810647547,0.0182920810647547,0.00155498603392173,0.0204854990597665,0.00434406517048317,0.00812099006289009,0.0125883259770003,0.0475340152346647,0.0256523350516569,0.00880090684855532,0,0.00599152418529885,0,0,0,0,0.0420109860017075,0,0,0.0157148302876125,0,0,0.0218387437333142,0.033088363676767,0,0,0.0132303186175118,0.0892353106425103,0,0.0208063390810326,0.0354400348117182,0,0,0.0452397391123653,0.010586209316512,0.0450355331959825,0.0172745302872023,0,0.0456188815675264,0.0373141111243174,0,0.00664857074510254,0,0,0,0,0,0,0.0161330917144871,0.0143092485734936,0,0.0381033156029365,0,0.0856273902149545,0.0264316760713741,0.186016757423039,0.0229429631852165,0.122596590702577,0.00335154338572913,0.0023788284269997,0.0133715349738132,0.00882559422324742,0.0846675366839609,0.0331070138283294,0,0.0596607767261877,0.0830191050779286,0,0.00810169730914693,0,0,0.047136888670435,0.0117533973042627,0.00689500241929909,0.0519701934432228,0.0353124251855399,0.0424699184888084,0,0,0,0,0.0162247719188891,0.0162247719188891,0,0.019321402496707,0.00176024510223694,0.00704354609278209,0.0141408297314774,0.0398523344439737,0.0230888303505961,0.0082025307312757,0,0.000143988480921526,0,0,0,0,0.070605996331832,0.0042969812347022,0,0.0267475819620651,0,0,0.0151399612366155,0.0303821185478937,0,0,0.013153562599365,0.0979181837652602,0,0.0216055444877802,0.0376782657593496,0,0,0.0710510718166551,0.0121173532507035
"1-11-16-15_09",0.0244249665029031,0.0159393743143121,0,0.0391320193154554,0.0398393547075171,0,0.0104988688599716,0,0,0,0,0,0,0.0191167334952279,0.0181940087343022,0,0.0348259232624053,0,0.0106199884203263,0.0157297512042509,0.013360120542441,0.0400292191238185,0.0242555083753116,0,0,0.0132993040182198,0.0223460410557185,0.0455958201031534,0.0238855803650256,0,0.0253583938935904,0.0296841107526294,0,0.0124228769327788,0.0534090909090909,0,0.0488538581722361,0.0167220679959866,0.00503561007749506,0.0296014919616866,0.0266817192044076,0.0318316459613599,0,0,0,0,0.012894807675895,0.0118164603639698,0.00220011386554216,0.013615229233403,0.00579784486339844,0.0103267309971221,0.0190812595406298,0.0404882655795267,0.0233228770033079,0.00654093334087287,0.0101840662708629,0.00284432775407505,0.01792293250553,0.0289313053484765,0.025943532031145,0.000384341476097351,0.0284090909090909,0.0157258689252698,0.0102565065299967,0.03865020799268,0,0,0.0193297439227928,0.0326839125672945,0,0,0.0142832525318825,0.0538232221319351,0,0.0251619839033036,0.0371668590675802,0,0,0.0767414439200602,0.00849436222904613,0.0201692019112647,0.0178350994403026,0,0.0480823300655145,0.0344133040815257,0,0.00963305792374322,0,0,0,0,0,0,0.0220989024540634,0.0195606579002115,0,0.0358936066761265,0,0.0143511988716502,0.00401722150654282,0.0260483449684191,0.0430382610662977,0.029548887335705,0.000941890583710526,0.00417850576633796,0.0125435695959009,0.00658413055711874,0.0669130014672727,0.0235163343967894,0,0.0256854760425696,0.0247610124945072,0,0.0112703494128079,0,0,0.0463728921412663,0.018089671525239,0.00616098709365034,0.0351256482819768,0.0268356396873786,0.0409497047958829,0,0,0,0,0.0137198663013205,0.0126025088245486,0.00330850414949263,0.014732242298368,0.00643760981587845,0.00877184645942427,0.0185022530577212,0.0369875087378051,0.0224962098776837,0.00651255125826982,0.00839136300661266,0,0.018750190473288,0.026331896742114,0.0275866653371888,0.00246732232410287,0.0261662457287179,0.011625906353693,0.00785411870470822,0.0384023984113615,0,0,0.0160145014381592,0.0290443171540549,0,0,0.0138382734300953,0.0704273418139009,0,0.022823428948492,0.0384083657726565,0,0,0.0715433176450283,0.00645157509844365
